랜덤,문제,출처,정답,답안,,,,
0.7470124908,"솔로몬 당시 놋제단이 있었던 곳은?
  ① 실로                              ② 기브온
  ③ 벧엘                              ④ 미스바", 대하,2,2,TRUE,,1,3
0.03626784406,"레위기 22장 27절의 제사 규정에 따르면, 수소나 양이나 염소가 태어나면 어미와 며칠 동안 같이 있게 해야 한다. 이 경우에 제물은 며칠 이후로 여호와께 화제로 드릴 수 있는가?
  ① 셋째 날 이후                   ② 다섯째 날 이후
  ③ 일곱째 날 이후                ④ 여덟째 날 이후",레,4,4,TRUE,,1,3
0.9692649873,"""유다 왕이여 내가 그대와 무슨 관계가 있느냐 내가 오늘 그대를 치려는 것이 아니요 나와 더불어 싸우는 족속을 치려는 것이라 하나님이 나에게 명령하사 속히 하라 하셨은즉 하나님이 나와 함께 계시니 그대는 하나님을 거스르지 말라 그대를 멸하실까 하노라""라고 말한 사람은 어느 나라 왕인가?", 대하,애굽,애굽,TRUE,,1,3
0.46818654,"제사장 아히멜렉의 아들로서 사울의 학살을 모면한 후 다윗의 제사장 역할을 한 사람은?
  ① 사독                              ② 아히마아스
  ③ 아비아달                         ④ 아비나답",삼상,3,3,TRUE,,1,3
0.2792952164,"""너를 여러 나라에서 젊은 사자로 생각하였더니 실상은 바다 가운데의 큰 악어라 강에서 튀어 일어나 발로 물을 휘저어 그 강을 더럽혔도다""(겔32:2)에서 '너'는 누구를 가리키는가?
  ① 바벨론 왕                                                    ② 애굽 왕
  ③ 두로 왕                                                       ④ 아람 왕",겔,2,2,TRUE,,1,3
0.3334489952,"레위기 27장의 서원에 관한 규정 가운데 서원자가 가난하여, 연령에 따라 정한 값을 감당하지 못할 때에는 누가 그 값을 어떻게 정한다고 규정하고 있는가?
 ① 스스로 형편에 따라 결정함
 ② 제사장이 서원자의 형편대로 결정함
 ③ 모세가 제사장과 함께 결정함
 ④ 가장 낮은 은 다섯 세겔을 스스로 정함
",레,2,2,TRUE,,1,3
0.5998206048,"요시야 왕과 아무런 관련이 없는 사람은?
  ① 사반                                  ② 예레미야
  ③ 에스겔                               ④ 훌다",대하,3,3,TRUE,,1,3
0.2944395073,"""그러므로 보라 다시는 이 곳을 도벳이나 힌놈의 아들의 골짜기라 부르지 아니하고 오직 (  )의 골짜기라 부르는 날이 이를 것이라 여호와의 말이니라""(렘19:6)에서 괄호에 들어갈 말로 적당한 것은?
  ① 죽임                                                     ② 절망
  ③ 스올                                                     ④ 어둠",렘,1,1,TRUE,,1,3
0.4945667991,"다음 중 유다 자손이 쫓아내지 못하여 유다 자손과 예루살렘에 함께 거주하게 된 족속은?
 ① 여리고 족속                           ② 여부스 족속
 ③ 아스돗 족속                           ④ 가드 족속",수,2,2,TRUE,,1,3
0.8264169718,"다음 중 레위기 1-5장의 다섯 가지 중요 제사에 포함되지 않는 것은?
  ① 번제                         ② 소제
  ③ 화목제                       ④ 요제",레,4,4,TRUE,,1,3
0.6105084817,"""시온의 딸아 크게 기뻐할지어다 예루살렘의 딸아 즐거이 부를지어다 보라 네 왕이 네게 임하시나니 그는 공의로우시며 구원을 베푸시며 겸손하여서 나귀를 타시나니 나귀의 작은 것 곧 나귀 새끼니라""는 스가랴 몇 장에 나오는가?
  ① 7장                                              ② 8장 
  ③ 9장                                              ④ 10장",슥,3,3,TRUE,,1,3
0.7421956274,"""나는 (       )가 아니며 (       )의 아들도 아니라 나는 목자요 뽕나무를 재배하는 자로서 양 떼를 따를 때에 여호와께서 내게 이르시기를 가서 내 백성 이스라엘에게 예언하라 하셨나니."" (암 7:14~15)의 괄호 안에 들어가는 말은?
  ① 제사장                                              ② 선지자
  ③ 레위인                                              ④ 성전지기",암,2,2,TRUE,,1,3
0.6747853727,"""너와 네 남종과 네 여종과 네 품꾼과 너와 함께 거류하는 자들과 네 가축과 네 땅에 있는 들짐승들이 다 그 소출로 먹을 것을 삼을 지니라""(레25:6-7)에서 ""그 소출""은 어떤 해의 소출을 말함인가?",레,안식년,안식년,TRUE,,1,3
0.8036059165,"여호와의 영광이 예루살렘 성전을 떠났다가 나중에 다시 성전으로 돌아오는 것을 본 선지자는?
  ① 이사야                                                    ② 예레미야
  ③ 에스겔                                                    ④ 다니엘",겔,3,3,TRUE,,1,3
0.7086912424,"""그 '때에 맹인이 눈이 밝을 것이며 못 듣는 사람의 귀가 열릴 것이며 그 때에 저는 자는 사슴같이 뛸 것이며 말 못하는 자의 혀는 노래하리니 이는 광야에서 물이 솟겠고 사막에서 시내가 흐를 것임이라""는 말씀이 들어 있는 책은?
  ① 요엘                                           ② 하박국
  ③ 이사야                                        ④ 에스겔",사,3,3,TRUE,,1,3
0.6413300735,"아브라함의 가족묘가 있는 마므레는 어디인가?
 ① 세겜                  ② 브엘세바
 ③ 헤브론               ④ 벧엘",창,3,3,TRUE,,1,3
0.1656927154,"""내 백성이 내 소리를 듣지 아니하며 이스라엘이 나를 원하지 아니하였도다 그러므로 내가 그의 마음을 완악한 대로 버려 두어 그의 임의대로 행하게 하였도다""는 표현이 있는 시편은?
① 시 80편                                  ② 시 81편
③ 시 82편                                  ④ 시 83편
",시,2,2,TRUE,,1,3
0.5753910018,"신명기 25장 3절에 따르면, 재판 결과 악인에게 태형을 집행 할 때라도 몇 대 이상은 때릴 수 없는가?
 ① 40대                         ② 30대
 ③ 50대                         ④ 70대",신,1,1,TRUE,,1,3
0.005872408431,"에스겔의 혀를 그의 입천장에 붙게 하여 에스겔이 말 못하는 자가 되게 하신 여호와(겔3:26)의 손이 에스겔의 입을 다시 열어주신(33:21)때는?
  ① 예루살렘에서 도망하여 온 자가 에스겔에게 예루살렘의 함락 소식을 전해 준 날
  ② 예루살렘에서 도망하여 온 자가 에스겔에게 예루살렘의 함락 소식을 전해 주기 전 날 저녁
  ③ 마른 뼈들이 살아나는 환상을 여호와께서 에스겔에게 보여주신 날
  ④ 바벨론 군대가 예루살렘을 에워싸기 시작한 날",겔,2,2,TRUE,,1,3
0.9966918278,"""네 아우 (  )의 죄악은 이러하니 그와 그의 딸들에게 교만함과 음식물의 풍족함과 태평함이 있음이며 또 그가 가난하고 궁핍한 자를 도와주지 아니하며 거만하여 가증한 일을 내 앞에서 행하였음이라 그러므로 내가 보고 곧 그들을 없이 하였느니라""(겔16:49)에서 괄호에 들어갈 말은?
  ① 사마리아                                                        ② 소돔
  ③ 예루살렘                                                        ④ 블레셋",겔,2,2,TRUE,,1,3
0.9661462664,"북이스라엘 왕 여로보암의 잘못을 지적하면서 하나님은 유다 편에 있으므로 유다와 전쟁하지 말 것은 경고한 유다 왕은?
  ① 르호보암                            ② 아비야
  ③ 요아스                               ④ 시드기야",대하,2,2,TRUE,,1,3
0.1895646997,"역대기의 족보에 따르면 다윗이 예루살렘에서 낳은 아들로서 암미엘의 딸 밧수아의 소생이 아닌 사람은?
  ① 시므아                           ② 입할
  ③ 소밥                             ④ 나단",대상,2,2,TRUE,,1,3
0.03113981154,"이새의 맏아들로서 다윗이 전쟁터에 나온 것을 보고 분노한 사람은?
  ① 아비나답                        ② 엘리압
  ③ 삼마                             ④ 여호나답",삼상,2,2,TRUE,,1,3
0.5409689356,"""이스라엘아 너의 선지자들은 황무지에 있는 (  ) 같으니라""(겔13:4)의 괄호에 들어갈 말은?
  ① 여우                                                        ② 늑대
  ③ 표범                                                        ④ 이리",겔,1,1,TRUE,,1,3
0.946201813,북왕국 이스라엘의 마지막 왕의 이름은?,왕하,호세아,호세아,TRUE,,1,3
0.3697832734,"""베들레헴 에브라다야 너는 유다 족속 중에 작을지라도 이스라엘을 다스릴 자가 네게서 내게 나올 것이라 그의 근본은 (     )에 (     )에 있느니라"" (미5:2)의 괄호 안에 차례대로 들어가는 말은?
  ① 태초, 태말                                        ② 상고, 영원
  ③ 처음, 마지막                                     ④ 시작, 끝",미,2,2,TRUE,,1,3
0.4989621442,"선지자 스가랴에게 여호와의 말씀이 임한 때는?? (슥 1:1, 7:1)
  ① 다리오 제이년에만                         ② 다리오 제사년에만
  ③ 다리오 제이년과 제사년에               ④ 다니엘 제이년과 제사년과 제칠년에",슥,3,3,TRUE,,1,3
0.03918871209,"다음 중 '복수하시는 하나님'이라는 표현이 있는 시편은?
① 시 91편                                  ② 시 92편
③ 시 93편                                  ④ 시 94편
",시,4,4,TRUE,,1,3
0.5309010623,"아담이 지명으로 소개된 곳은?
  ① 창세기 3장                     ② 여호수아 3장
  ③ 사사기 1장                     ④ 이사야 1장",수,2,2,TRUE,,1,3
0.4961901851,"야곱의 딸 디나가 세겜에서 강간당하는 일이 있을 때 보복을 꾀했던 형제는?  
 ① 르우벤과 시므온
 ② 시므온과 레위
 ③ 레위와 유다
 ④ 르우벤과 유다", 창,2,2,TRUE,,1,3
0.3968801866,"다윗 왕의 역대지략'이 언급된 곳은?
  ① 열왕기상 20장                        ② 열왕기하 20장
  ③ 역대상 27장                           ④ 역대하 27장",대상,3,3,TRUE,,1,3
0.8040704516,"""보라 그의 마음은 교만하며 그 속에서 정직하지 못하나 의인은 그의 (     )으로 말미암아 살리라"" (합 2:4))의 괄호 안에 들어가는 말은?
  ① 믿음                                        ② 소망
  ③ 사랑                                        ④ 인내",합,1,1,TRUE,,1,3
0.3239643686,"""이 땅을 위하여 성을 쌓으며 성 무너진 데를 막아서서 나로 하여금 멸하지 못하게 할 사람을 내가 그 가운데서 찾다가 찾지 못하였으므로 내가 내 분노를 그들 위에 쏟으며 내 진노의 불로 멸하여 그들 행위대로 그들 머리에 보응 하였느니라""가 들어 있는 책은?
  ① 느헤미야                                                      ② 에스겔
  ③ 열왕기하                                                      ④ 예레미야",겔,2,2,TRUE,,1,3
0.02273969214,"""주의 손으로 만드신 것을 다스리게 하시고 (     )을 그 발 아래 두셨으니""(시 8:6)는 말씀에서 괄호 안에 들어가는 말은?
① 만국                                ② 만물
③ 세상                                ④ 생물
",시,2,2,TRUE,,1,3
0.5204204965,"다음은 이스라엘 자손이 여호와 하나님의 제단 앞에 토지소산의 맏물을 드리며 아뢰는 말씀 가운데 한 부분이다. 그들이 자신의 조상에 관하여 언급한 표현으로서 괄호 안에 들어갈 말은 무엇인가?
""내 조상은 (  ) 사람으로서 애굽에 내려가서 거기에서 소수로 거류하였더니 거기에서 크고 강하고 번성한 민족이 되었는데…""(신26:5)
 ① 유리하는 히브리
 ② 방랑하는 아람
 ③ 이주하던 아모리
 ④ 유목하던 이스라엘",신,2,2,TRUE,,1,3
0.8522706692,"""너희는 여호와의 (     )을 맛보아 알지어다 그에게 피하는 자는 복이 있도다"" (시 34:8)는 말씀에서 괄호 안에 들어갈 말은?",시,선하심,선하심,TRUE,,1,3
0.3388086666,"다음 중 전도자의 가르침이 아닌 것은?
 ① 지혜가 많으면 번뇌도 많으니 지식을 더하는 자는 근심을 더한다
 ② 해 아래 새 것이 없다
 ③ 지혜가 우매보다 뛰어남이 빛이 어둠보다 뛰어남 같다
 ④ 죄 없이 망한 자도 없고 정직한 자의 끊어짐도 없다",전,4,4,TRUE,,1,3
0.469205993,"사울과 그 세 아들의 시체를 가져다가 화장하고 묻은 후 7일 동안 금식한 사람들은?
 ① 여리고 사람들
 ② 베냐민 사람들
 ③ 길르앗 야베스 사람들
 ④ 헤브론 사람들",삼상,3,3,TRUE,,1,3
0.1683396436,"""내가 산 자들의 땅에서 여호와의 선하심을 보게 될 줄 확실히 믿었도다 너는 여호와를 기다릴지어다 강하고 담대하며 여호와를 기다릴지어다""는 진술로 마치는 시편은?
  ① 시 27편                                         ② 시 57편
  ③ 시 107편                                       ④ 시 127편",시,1,1,TRUE,,1,3
0.9211909166,"""여호와는 의로우사 의로운 일을 좋아하시나니 (     ) 자는 그의 얼굴을 뵈오리이다""(시 11:7)는 말씀에서 괄호 안에 들어가는 말은?
① 정직한                                ② 의로운
③ 청결한                                ④ 신실한
",시,2,2,TRUE,,1,3
